TransactionID,ProductID,TransactionDate,Quantity,ActualCost,ModifiedDate
176485,321,2014-03-05 00:00:00,3,40.488,2014-03-05 00:00:00
176486,322,2014-03-05 00:00:00,60,26.3655,2014-03-05 00:00:00
176487,504,2014-03-05 00:00:00,3,48.762,2014-03-05 00:00:00
176488,497,2014-03-05 00:00:00,3,34.188,2014-03-05 00:00:00
176489,323,2014-03-05 00:00:00,3,50.2635,2014-03-05 00:00:00
176490,523,2014-03-05 00:00:00,550,10.731,2014-03-05 00:00:00
176491,524,2014-03-05 00:00:00,550,14.1225,2014-03-05 00:00:00
176492,492,2014-03-05 00:00:00,60,50.2635,2014-03-05 00:00:00
176493,493,2014-03-05 00:00:00,60,57.1515,2014-03-05 00:00:00
176494,494,2014-03-05 00:00:00,60,53.2035,2014-03-05 00:00:00
176495,915,2014-03-05 00:00:00,550,30.4395,2014-03-05 00:00:00
176496,916,2014-03-05 00:00:00,550,40.9395,2014-03-05 00:00:00
176497,506,2014-03-05 00:00:00,60,9.198,2014-03-05 00:00:00
176498,679,2014-03-05 00:00:00,550,5.775,2014-03-05 00:00:00
176499,507,2014-03-05 00:00:00,550,23.394,2014-03-05 00:00:00
176500,508,2014-03-05 00:00:00,550,27.6465,2014-03-05 00:00:00
176501,355,2014-03-05 00:00:00,550,1.365,2014-03-05 00:00:00
176502,535,2014-03-05 00:00:00,550,3.486,2014-03-05 00:00:00
176503,940,2014-03-05 00:00:00,550,62.9895,2014-03-05 00:00:00
176504,351,2014-03-05 00:00:00,550,6.195,2014-03-05 00:00:00
176505,352,2014-03-05 00:00:00,550,1.47,2014-03-05 00:00:00
176506,679,2014-03-05 00:00:00,550,6.195,2014-03-05 00:00:00
176532,999,2014-03-05 00:00:00,3,0,2014-03-05 00:00:00
176533,514,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176534,516,2014-03-05 00:00:00,7,0,2014-03-05 00:00:00
176535,517,2014-03-05 00:00:00,6,0,2014-03-05 00:00:00
176536,518,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176538,520,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176539,521,2014-03-05 00:00:00,3,0,2014-03-05 00:00:00
176540,522,2014-03-05 00:00:00,5,0,2014-03-05 00:00:00
176544,738,2014-03-05 00:00:00,3,0,2014-03-05 00:00:00
176549,805,2014-03-05 00:00:00,13,0,2014-03-05 00:00:00
176550,806,2014-03-05 00:00:00,17,0,2014-03-05 00:00:00
176551,807,2014-03-05 00:00:00,5,0,2014-03-05 00:00:00
176552,808,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176553,810,2014-03-05 00:00:00,7,0,2014-03-05 00:00:00
176554,811,2014-03-05 00:00:00,6,0,2014-03-05 00:00:00
176555,812,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176557,815,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176558,816,2014-03-05 00:00:00,7,0,2014-03-05 00:00:00
176559,818,2014-03-05 00:00:00,6,0,2014-03-05 00:00:00
176560,819,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176562,821,2014-03-05 00:00:00,12,0,2014-03-05 00:00:00
176564,823,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176565,824,2014-03-05 00:00:00,7,0,2014-03-05 00:00:00
176566,826,2014-03-05 00:00:00,6,0,2014-03-05 00:00:00
176567,827,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176569,829,2014-03-05 00:00:00,12,0,2014-03-05 00:00:00
176577,890,2014-03-05 00:00:00,3,0,2014-03-05 00:00:00
176580,894,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176587,945,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176588,946,2014-03-05 00:00:00,4,0,2014-03-05 00:00:00
176589,947,2014-03-05 00:00:00,8,0,2014-03-05 00:00:00
176590,949,2014-03-05 00:00:00,13,0,2014-03-05 00:00:00
176591,950,2014-03-05 00:00:00,17,0,2014-03-05 00:00:00
176592,951,2014-03-05 00:00:00,5,0,2014-03-05 00:00:00
176593,994,2014-03-05 00:00:00,16,0,2014-03-05 00:00:00
176594,995,2014-03-05 00:00:00,12,0,2014-03-05 00:00:00
176595,996,2014-03-05 00:00:00,7,0,2014-03-05 00:00:00
176596,3,2014-03-05 00:00:00,350,0,2014-03-05 00:00:00
176597,324,2014-03-05 00:00:00,70,0,2014-03-05 00:00:00
176598,327,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176599,328,2014-03-05 00:00:00,22,0,2014-03-05 00:00:00
176600,329,2014-03-05 00:00:00,24,0,2014-03-05 00:00:00
176601,330,2014-03-05 00:00:00,24,0,2014-03-05 00:00:00
176602,398,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176603,399,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176604,400,2014-03-05 00:00:00,20,0,2014-03-05 00:00:00
176605,401,2014-03-05 00:00:00,50,0,2014-03-05 00:00:00
176606,529,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176607,532,2014-03-05 00:00:00,140,0,2014-03-05 00:00:00
176608,533,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176609,534,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176610,802,2014-03-05 00:00:00,13,0,2014-03-05 00:00:00
176611,803,2014-03-05 00:00:00,5,0,2014-03-05 00:00:00
176612,804,2014-03-05 00:00:00,17,0,2014-03-05 00:00:00
176613,316,2014-03-05 00:00:00,70,0,2014-03-05 00:00:00
176614,331,2014-03-05 00:00:00,70,0,2014-03-05 00:00:00
176615,350,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176616,531,2014-03-05 00:00:00,35,0,2014-03-05 00:00:00
176745,507,2014-03-06 00:00:00,550,22.1655,2014-03-06 00:00:00
176746,508,2014-03-06 00:00:00,550,29.2845,2014-03-06 00:00:00
176747,491,2014-03-06 00:00:00,3,19.9815,2014-03-06 00:00:00
176748,344,2014-03-06 00:00:00,3,39.0705,2014-03-06 00:00:00
176749,345,2014-03-06 00:00:00,3,36.9705,2014-03-06 00:00:00
176750,346,2014-03-06 00:00:00,3,41.244,2014-03-06 00:00:00
176751,347,2014-03-06 00:00:00,3,36.9705,2014-03-06 00:00:00
176752,348,2014-03-06 00:00:00,3,34.8705,2014-03-06 00:00:00
176753,935,2014-03-06 00:00:00,550,31.4895,2014-03-06 00:00:00
176754,936,2014-03-06 00:00:00,550,48.2895,2014-03-06 00:00:00
176755,382,2014-03-06 00:00:00,3,43.2705,2014-03-06 00:00:00
176756,383,2014-03-06 00:00:00,3,47.544,2014-03-06 00:00:00
176757,384,2014-03-06 00:00:00,3,43.2705,2014-03-06 00:00:00
176758,385,2014-03-06 00:00:00,3,41.1705,2014-03-06 00:00:00
176759,481,2014-03-06 00:00:00,550,11.088,2014-03-06 00:00:00
176760,482,2014-03-06 00:00:00,550,8.757,2014-03-06 00:00:00
176761,402,2014-03-06 00:00:00,3,47.4705,2014-03-06 00:00:00
176762,510,2014-03-06 00:00:00,550,23.079,2014-03-06 00:00:00
176763,511,2014-03-06 00:00:00,550,29.274,2014-03-06 00:00:00
176764,403,2014-03-06 00:00:00,3,45.3705,2014-03-06 00:00:00
176765,404,2014-03-06 00:00:00,3,49.644,2014-03-06 00:00:00
176766,405,2014-03-06 00:00:00,3,45.3705,2014-03-06 00:00:00
176767,406,2014-03-06 00:00:00,3,43.2705,2014-03-06 00:00:00
176768,407,2014-03-06 00:00:00,3,47.544,2014-03-06 00:00:00
176769,408,2014-03-06 00:00:00,3,43.2705,2014-03-06 00:00:00
176770,409,2014-03-06 00:00:00,3,41.1705,2014-03-06 00:00:00
176771,914,2014-03-06 00:00:00,550,21.0945,2014-03-06 00:00:00
176772,915,2014-03-06 00:00:00,550,30.4395,2014-03-06 00:00:00
176773,916,2014-03-06 00:00:00,550,40.9395,2014-03-06 00:00:00
176774,525,2014-03-06 00:00:00,550,2.3205,2014-03-06 00:00:00
176775,526,2014-03-06 00:00:00,550,3.6435,2014-03-06 00:00:00
176776,908,2014-03-06 00:00:00,550,21.0945,2014-03-06 00:00:00
176777,909,2014-03-06 00:00:00,550,30.4395,2014-03-06 00:00:00
176778,913,2014-03-06 00:00:00,550,40.9395,2014-03-06 00:00:00
176779,356,2014-03-06 00:00:00,60,3.6015,2014-03-06 00:00:00
176780,357,2014-03-06 00:00:00,60,3.9795,2014-03-06 00:00:00
176781,935,2014-03-06 00:00:00,550,31.4895,2014-03-06 00:00:00
176782,936,2014-03-06 00:00:00,550,48.2895,2014-03-06 00:00:00
176783,524,2014-03-06 00:00:00,550,12.9675,2014-03-06 00:00:00
176784,911,2014-03-06 00:00:00,550,21.0945,2014-03-06 00:00:00
176785,912,2014-03-06 00:00:00,550,30.4395,2014-03-06 00:00:00
176794,956,2014-03-06 00:00:00,4,0,2014-03-06 00:00:00
176811,997,2014-03-06 00:00:00,3,0,2014-03-06 00:00:00
176813,999,2014-03-06 00:00:00,3,0,2014-03-06 00:00:00
176814,514,2014-03-06 00:00:00,7,0,2014-03-06 00:00:00
176815,516,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176816,517,2014-03-06 00:00:00,10,0,2014-03-06 00:00:00
176817,518,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176819,520,2014-03-06 00:00:00,3,0,2014-03-06 00:00:00
176821,522,2014-03-06 00:00:00,8,0,2014-03-06 00:00:00
176823,736,2014-03-06 00:00:00,3,0,2014-03-06 00:00:00
176825,738,2014-03-06 00:00:00,3,0,2014-03-06 00:00:00
176831,805,2014-03-06 00:00:00,15,0,2014-03-06 00:00:00
176832,806,2014-03-06 00:00:00,20,0,2014-03-06 00:00:00
176833,807,2014-03-06 00:00:00,8,0,2014-03-06 00:00:00
176834,808,2014-03-06 00:00:00,7,0,2014-03-06 00:00:00
176835,810,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176836,811,2014-03-06 00:00:00,10,0,2014-03-06 00:00:00
176837,812,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176839,815,2014-03-06 00:00:00,7,0,2014-03-06 00:00:00
176840,816,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176841,818,2014-03-06 00:00:00,10,0,2014-03-06 00:00:00
176842,819,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176844,821,2014-03-06 00:00:00,12,0,2014-03-06 00:00:00
176845,823,2014-03-06 00:00:00,7,0,2014-03-06 00:00:00
176846,824,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176847,826,2014-03-06 00:00:00,10,0,2014-03-06 00:00:00
176848,827,2014-03-06 00:00:00,6,0,2014-03-06 00:00:00
176850,829,2014-03-06 00:00:00,12,0,2014-03-06 00:00:00
176852,834,2014-03-06 00:00:00,3,0,2014-03-06 00:00:00
176857,889,2014-03-06 00:00:00,4,0,2014-03-06 00:00:00
176861,894,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176870,945,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176871,946,2014-03-06 00:00:00,3,0,2014-03-06 00:00:00
176872,947,2014-03-06 00:00:00,9,0,2014-03-06 00:00:00
176873,949,2014-03-06 00:00:00,15,0,2014-03-06 00:00:00
176874,950,2014-03-06 00:00:00,20,0,2014-03-06 00:00:00
176875,951,2014-03-06 00:00:00,8,0,2014-03-06 00:00:00
176876,994,2014-03-06 00:00:00,22,0,2014-03-06 00:00:00
176877,995,2014-03-06 00:00:00,11,0,2014-03-06 00:00:00
176878,996,2014-03-06 00:00:00,10,0,2014-03-06 00:00:00
176879,3,2014-03-06 00:00:00,430,0,2014-03-06 00:00:00
176880,324,2014-03-06 00:00:00,86,0,2014-03-06 00:00:00
176881,327,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176882,328,2014-03-06 00:00:00,26,0,2014-03-06 00:00:00
176883,329,2014-03-06 00:00:00,36,0,2014-03-06 00:00:00
176884,330,2014-03-06 00:00:00,24,0,2014-03-06 00:00:00
176885,398,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176886,399,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176887,400,2014-03-06 00:00:00,34,0,2014-03-06 00:00:00
176888,401,2014-03-06 00:00:00,52,0,2014-03-06 00:00:00
176889,529,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176890,532,2014-03-06 00:00:00,172,0,2014-03-06 00:00:00
176891,533,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176892,534,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176893,802,2014-03-06 00:00:00,15,0,2014-03-06 00:00:00
176894,803,2014-03-06 00:00:00,11,0,2014-03-06 00:00:00
176895,804,2014-03-06 00:00:00,17,0,2014-03-06 00:00:00
176896,316,2014-03-06 00:00:00,86,0,2014-03-06 00:00:00
176897,331,2014-03-06 00:00:00,86,0,2014-03-06 00:00:00
176898,350,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
176899,531,2014-03-06 00:00:00,43,0,2014-03-06 00:00:00
177075,910,2014-03-07 00:00:00,550,40.9395,2014-03-07 00:00:00
177076,937,2014-03-07 00:00:00,550,62.9895,2014-03-07 00:00:00
177077,467,2014-03-07 00:00:00,3,43.323,2014-03-07 00:00:00
177078,468,2014-03-07 00:00:00,3,47.5965,2014-03-07 00:00:00
177079,469,2014-03-07 00:00:00,3,43.323,2014-03-07 00:00:00
177080,470,2014-03-07 00:00:00,3,41.223,2014-03-07 00:00:00
177081,471,2014-03-07 00:00:00,3,45.4965,2014-03-07 00:00:00
177082,472,2014-03-07 00:00:00,3,41.223,2014-03-07 00:00:00
177083,473,2014-03-07 00:00:00,3,39.123,2014-03-07 00:00:00
177084,474,2014-03-07 00:00:00,3,43.3965,2014-03-07 00:00:00
177085,475,2014-03-07 00:00:00,3,39.123,2014-03-07 00:00:00
177086,462,2014-03-07 00:00:00,3,47.6805,2014-03-07 00:00:00
177087,510,2014-03-07 00:00:00,550,23.4045,2014-03-07 00:00:00
177088,511,2014-03-07 00:00:00,550,27.867,2014-03-07 00:00:00
177089,527,2014-03-07 00:00:00,550,6.7515,2014-03-07 00:00:00
177090,509,2014-03-07 00:00:00,550,36.2775,2014-03-07 00:00:00
177091,938,2014-03-07 00:00:00,550,31.4895,2014-03-07 00:00:00
177092,939,2014-03-07 00:00:00,550,48.2895,2014-03-07 00:00:00
177093,492,2014-03-07 00:00:00,60,50.7465,2014-03-07 00:00:00
177094,493,2014-03-07 00:00:00,60,58.2645,2014-03-07 00:00:00
177095,494,2014-03-07 00:00:00,60,50.7465,2014-03-07 00:00:00
177096,523,2014-03-07 00:00:00,550,10.3845,2014-03-07 00:00:00
177097,427,2014-03-07 00:00:00,3,47.754,2014-03-07 00:00:00
177098,428,2014-03-07 00:00:00,3,43.4805,2014-03-07 00:00:00
177099,490,2014-03-07 00:00:00,3,12.7155,2014-03-07 00:00:00
177100,491,2014-03-07 00:00:00,3,19.9395,2014-03-07 00:00:00
177101,528,2014-03-07 00:00:00,3,38.157,2014-03-07 00:00:00
177102,505,2014-03-07 00:00:00,3,44.2155,2014-03-07 00:00:00
177103,938,2014-03-07 00:00:00,550,31.4895,2014-03-07 00:00:00
177104,939,2014-03-07 00:00:00,550,48.2895,2014-03-07 00:00:00
177105,358,2014-03-07 00:00:00,60,6.9825,2014-03-07 00:00:00
177106,450,2014-03-07 00:00:00,3,39.2805,2014-03-07 00:00:00
177107,451,2014-03-07 00:00:00,3,37.1805,2014-03-07 00:00:00
177108,452,2014-03-07 00:00:00,3,41.454,2014-03-07 00:00:00
177109,453,2014-03-07 00:00:00,3,37.1805,2014-03-07 00:00:00
177110,454,2014-03-07 00:00:00,3,47.523,2014-03-07 00:00:00
177114,783,2014-03-07 00:00:00,4,0,2014-03-07 00:00:00
177137,514,2014-03-07 00:00:00,3,0,2014-03-07 00:00:00
177138,516,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177139,517,2014-03-07 00:00:00,6,0,2014-03-07 00:00:00
177140,518,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177144,522,2014-03-07 00:00:00,6,0,2014-03-07 00:00:00
177151,743,2014-03-07 00:00:00,4,0,2014-03-07 00:00:00
177154,805,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177155,806,2014-03-07 00:00:00,21,0,2014-03-07 00:00:00
177156,807,2014-03-07 00:00:00,6,0,2014-03-07 00:00:00
177157,808,2014-03-07 00:00:00,3,0,2014-03-07 00:00:00
177158,810,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177159,811,2014-03-07 00:00:00,6,0,2014-03-07 00:00:00
177160,812,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177162,815,2014-03-07 00:00:00,3,0,2014-03-07 00:00:00
177163,816,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177164,818,2014-03-07 00:00:00,6,0,2014-03-07 00:00:00
177165,819,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177167,821,2014-03-07 00:00:00,9,0,2014-03-07 00:00:00
177168,823,2014-03-07 00:00:00,3,0,2014-03-07 00:00:00
177169,824,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177170,826,2014-03-07 00:00:00,6,0,2014-03-07 00:00:00
177171,827,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177173,829,2014-03-07 00:00:00,9,0,2014-03-07 00:00:00
177175,834,2014-03-07 00:00:00,3,0,2014-03-07 00:00:00
177185,894,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177190,945,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177192,947,2014-03-07 00:00:00,7,0,2014-03-07 00:00:00
177193,949,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177194,950,2014-03-07 00:00:00,21,0,2014-03-07 00:00:00
177195,951,2014-03-07 00:00:00,6,0,2014-03-07 00:00:00
177196,994,2014-03-07 00:00:00,13,0,2014-03-07 00:00:00
177197,995,2014-03-07 00:00:00,15,0,2014-03-07 00:00:00
177198,996,2014-03-07 00:00:00,7,0,2014-03-07 00:00:00
177199,3,2014-03-07 00:00:00,350,0,2014-03-07 00:00:00
177200,324,2014-03-07 00:00:00,70,0,2014-03-07 00:00:00
177201,327,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177202,328,2014-03-07 00:00:00,22,0,2014-03-07 00:00:00
177203,329,2014-03-07 00:00:00,30,0,2014-03-07 00:00:00
177204,330,2014-03-07 00:00:00,18,0,2014-03-07 00:00:00
177205,398,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177206,399,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177207,400,2014-03-07 00:00:00,18,0,2014-03-07 00:00:00
177208,401,2014-03-07 00:00:00,52,0,2014-03-07 00:00:00
177209,529,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177210,532,2014-03-07 00:00:00,140,0,2014-03-07 00:00:00
177211,533,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177212,534,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177213,802,2014-03-07 00:00:00,8,0,2014-03-07 00:00:00
177214,803,2014-03-07 00:00:00,11,0,2014-03-07 00:00:00
177215,804,2014-03-07 00:00:00,16,0,2014-03-07 00:00:00
177216,316,2014-03-07 00:00:00,70,0,2014-03-07 00:00:00
177217,331,2014-03-07 00:00:00,70,0,2014-03-07 00:00:00
177218,350,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177219,531,2014-03-07 00:00:00,35,0,2014-03-07 00:00:00
177396,519,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177399,522,2014-03-08 00:00:00,4,0,2014-03-08 00:00:00
177403,805,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177404,806,2014-03-08 00:00:00,7,0,2014-03-08 00:00:00
177405,807,2014-03-08 00:00:00,4,0,2014-03-08 00:00:00
177409,813,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177413,820,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177414,821,2014-03-08 00:00:00,7,0,2014-03-08 00:00:00
177418,828,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177419,829,2014-03-08 00:00:00,7,0,2014-03-08 00:00:00
177428,894,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177430,945,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177432,947,2014-03-08 00:00:00,5,0,2014-03-08 00:00:00
177433,949,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177434,950,2014-03-08 00:00:00,7,0,2014-03-08 00:00:00
177435,951,2014-03-08 00:00:00,4,0,2014-03-08 00:00:00
177436,994,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177437,995,2014-03-08 00:00:00,4,0,2014-03-08 00:00:00
177438,996,2014-03-08 00:00:00,7,0,2014-03-08 00:00:00
177439,3,2014-03-08 00:00:00,140,0,2014-03-08 00:00:00
177440,324,2014-03-08 00:00:00,28,0,2014-03-08 00:00:00
177441,327,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177442,328,2014-03-08 00:00:00,4,0,2014-03-08 00:00:00
177443,329,2014-03-08 00:00:00,10,0,2014-03-08 00:00:00
177444,330,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177445,398,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177446,399,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177448,401,2014-03-08 00:00:00,26,0,2014-03-08 00:00:00
177449,529,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177450,532,2014-03-08 00:00:00,56,0,2014-03-08 00:00:00
177451,533,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177452,534,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177453,802,2014-03-08 00:00:00,3,0,2014-03-08 00:00:00
177455,804,2014-03-08 00:00:00,10,0,2014-03-08 00:00:00
177456,316,2014-03-08 00:00:00,28,0,2014-03-08 00:00:00
177457,331,2014-03-08 00:00:00,28,0,2014-03-08 00:00:00
177458,350,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177459,531,2014-03-08 00:00:00,14,0,2014-03-08 00:00:00
177634,781,2014-03-09 00:00:00,4,0,2014-03-09 00:00:00
177636,783,2014-03-09 00:00:00,3,0,2014-03-09 00:00:00
177637,784,2014-03-09 00:00:00,3,0,2014-03-09 00:00:00
177639,799,2014-03-09 00:00:00,5,0,2014-03-09 00:00:00
177655,516,2014-03-09 00:00:00,12,0,2014-03-09 00:00:00
177656,517,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177657,518,2014-03-09 00:00:00,8,0,2014-03-09 00:00:00
177660,522,2014-03-09 00:00:00,5,0,2014-03-09 00:00:00
177666,742,2014-03-09 00:00:00,4,0,2014-03-09 00:00:00
177667,743,2014-03-09 00:00:00,3,0,2014-03-09 00:00:00
177668,746,2014-03-09 00:00:00,3,0,2014-03-09 00:00:00
177670,805,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177671,806,2014-03-09 00:00:00,25,0,2014-03-09 00:00:00
177672,807,2014-03-09 00:00:00,5,0,2014-03-09 00:00:00
177674,810,2014-03-09 00:00:00,12,0,2014-03-09 00:00:00
177675,811,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177676,812,2014-03-09 00:00:00,8,0,2014-03-09 00:00:00
177679,816,2014-03-09 00:00:00,12,0,2014-03-09 00:00:00
177680,818,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177681,819,2014-03-09 00:00:00,8,0,2014-03-09 00:00:00
177683,821,2014-03-09 00:00:00,7,0,2014-03-09 00:00:00
177685,824,2014-03-09 00:00:00,12,0,2014-03-09 00:00:00
177686,826,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177687,827,2014-03-09 00:00:00,8,0,2014-03-09 00:00:00
177689,829,2014-03-09 00:00:00,7,0,2014-03-09 00:00:00
177690,834,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177695,891,2014-03-09 00:00:00,3,0,2014-03-09 00:00:00
177697,894,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177700,945,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177701,947,2014-03-09 00:00:00,7,0,2014-03-09 00:00:00
177702,949,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177703,950,2014-03-09 00:00:00,25,0,2014-03-09 00:00:00
177704,951,2014-03-09 00:00:00,5,0,2014-03-09 00:00:00
177705,994,2014-03-09 00:00:00,14,0,2014-03-09 00:00:00
177706,995,2014-03-09 00:00:00,16,0,2014-03-09 00:00:00
177707,996,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177708,3,2014-03-09 00:00:00,360,0,2014-03-09 00:00:00
177709,324,2014-03-09 00:00:00,72,0,2014-03-09 00:00:00
177710,327,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177711,328,2014-03-09 00:00:00,28,0,2014-03-09 00:00:00
177712,329,2014-03-09 00:00:00,30,0,2014-03-09 00:00:00
177713,330,2014-03-09 00:00:00,14,0,2014-03-09 00:00:00
177714,398,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177715,399,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177716,400,2014-03-09 00:00:00,16,0,2014-03-09 00:00:00
177717,401,2014-03-09 00:00:00,56,0,2014-03-09 00:00:00
177718,529,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177719,532,2014-03-09 00:00:00,144,0,2014-03-09 00:00:00
177720,533,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177721,534,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177722,802,2014-03-09 00:00:00,6,0,2014-03-09 00:00:00
177723,803,2014-03-09 00:00:00,10,0,2014-03-09 00:00:00
177724,804,2014-03-09 00:00:00,20,0,2014-03-09 00:00:00
177725,316,2014-03-09 00:00:00,72,0,2014-03-09 00:00:00
177726,331,2014-03-09 00:00:00,72,0,2014-03-09 00:00:00
177727,350,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177728,531,2014-03-09 00:00:00,36,0,2014-03-09 00:00:00
177875,356,2014-03-10 00:00:00,60,3.381,2014-03-10 00:00:00
177876,357,2014-03-10 00:00:00,60,4.3155,2014-03-10 00:00:00
177877,386,2014-03-10 00:00:00,3,47.4915,2014-03-10 00:00:00
177878,387,2014-03-10 00:00:00,3,43.2705,2014-03-10 00:00:00
177879,388,2014-03-10 00:00:00,3,47.544,2014-03-10 00:00:00
177880,490,2014-03-10 00:00:00,3,12.3585,2014-03-10 00:00:00
177881,513,2014-03-10 00:00:00,550,39.1965,2014-03-10 00:00:00
177882,405,2014-03-10 00:00:00,3,39.0705,2014-03-10 00:00:00
177883,406,2014-03-10 00:00:00,3,43.344,2014-03-10 00:00:00
177884,407,2014-03-10 00:00:00,3,39.0705,2014-03-10 00:00:00
177885,931,2014-03-10 00:00:00,550,34.8705,2014-03-10 00:00:00
177886,932,2014-03-10 00:00:00,550,39.7635,2014-03-10 00:00:00
177887,437,2014-03-10 00:00:00,3,37.1805,2014-03-10 00:00:00
177888,347,2014-03-10 00:00:00,3,43.3755,2014-03-10 00:00:00
177889,348,2014-03-10 00:00:00,3,41.2755,2014-03-10 00:00:00
177890,349,2014-03-10 00:00:00,3,45.549,2014-03-10 00:00:00
177891,931,2014-03-10 00:00:00,550,34.3455,2014-03-10 00:00:00
177892,932,2014-03-10 00:00:00,550,39.2385,2014-03-10 00:00:00
177893,349,2014-03-10 00:00:00,3,45.444,2014-03-10 00:00:00
177894,928,2014-03-10 00:00:00,550,32.7705,2014-03-10 00:00:00
177895,929,2014-03-10 00:00:00,550,37.086,2014-03-10 00:00:00
